address,latitude,longitude
schmiedstrasse 16 | 72138 kirchentellinsfurt,48.53333295,9.152717267326738
mainzer str. 57-59 | 55411 bingen,49.9692558,7.9053417
carl-zeiss-strasse 3 | 25335 elmshorn,53.7743549,9.654988494547723
robert-bosch-strasse 2 | 27777 ganderkesee,53.0479609,8.5507734
cauerstrasse 19 | 10587 berlin,52.5188738,13.3186954
föhrenstrasse 10 | 77656 offenburg,48.4523822,7.933152
glimpfingerstrasse 64 | 4020 linz,48.2732984,14.302036750221994
junkersstrasse 5 | 93055 regensburg,48.994120699999996,12.150983756122244
hainstrasse 101 | 35216 biedenkopf,50.9167469,8.5186412
forstweg 18 | 90562 heroldsberg,49.5252383,11.1446548
friedrich-koenig-str. 35 | 55129 mainz,49.96558455,8.268151150000001
am bergfeld 7 | 83139 söchtenau,47.9026604,12.2347512
kardinal-faulhaber-strasse 1 | 63801 kleinostheim,50.0076624,9.0584346
siemensring 98 | 47877 willich,51.2653768,6.5121588
"1 la roumade, ambleville | 16300 lignières-ambleville",45.5638774,-0.2162186
32 rue de boston | 16100 cognac,45.6970716,-0.3200375
brauereistrasse 1 | 39326 colbitz,52.3176337,11.6122609
industriestrasse 31 | 53909 zülpich,50.69824865,6.666098360560339
otto-von-guericke-ring 3 | 65205 wiesbaden,50.0580038,8.337029734153237
694 rue d hermes | 60370 berthecourt,49.3513197,2.235774
otto-hahn-strasse 8 | 48301 nottuln,51.92308035,7.374387277125622
karl-weber-ring 27 | 37154 northeim,51.7234886,10.0244251
spaldingstr. 64 | 20097 hamburg,53.548239,10.0137975
3 place notre dame | 21200 beaune,47.0248092,4.8374801
8 rue joseph cugnot | 33700 merignac,44.8541349,-0.6675501
58 bis le bourg | 33570 montagne,45.4632346,2.7708291
1 route de dijon | 21700 nuits saint-georges,47.1465462,4.9555939
dobbenweg 12 | 28203 bremen,53.0788036,8.8247046
humboldtstrasse 38 | 26121 oldenburg,53.1494328,8.213042569714286
köppenweg 3 | 53945 blankenheim,50.424852,6.6927738552988085
zugspitzstrasse 100 | 90471 nürnberg,49.4095375,11.1152084
bleichenbrücke 10 | 20354 hamburg,53.5521844,9.988083
vorm berge 1 | 34346 hann. münden,51.4370775,9.6588948
eppendorfer weg 227 | 20251 hamburg,53.582298949999995,9.972383527666045
attilastrasse 31 | 12529 schönefeld,52.4076735,13.438926
herzberger strasse | 04319 leipzig,51.3532095,12.4915853
radeburger strasse 220 | 01109 dresden,51.1299801,13.734834250000002
massenbergstrasse 11 | 44787 bochum,51.4806598,7.2215857
alte marktoberdorfer strasse 14 | 87616 marktoberdorf,47.75326595,10.64690990346799
bahnhofstrasse 72 | 27404 zeven,53.2782525,9.2759826
westerwaldweg 10 | 53424 remagen,50.60696845,7.206711460670127
grünbach 30 | 3911 rappottenstein,48.5179503,15.0658907
pfälzer ring 5 | 68766 hockenheim,49.3364372,8.526671571811317
51130 vert toulon,48.8421904,3.9039383618613863
159 rue ferdinand buisson | 47240 castelculier,44.1809614,0.6865248
strindbergstrasse 22 | 90482 nürnberg,49.4686576,11.1792069
895 boulevard jean moulin | 54000 nancy,48.6873061,6.2057338
kaiser-wilhelm-strasse 115 | 20355 hamburg,53.5549431,9.9805299
ricklinger stadtweg 24 | 30459 hannover,52.3454052,9.7247871
sophienstrasse 6 | 30159 hannover,52.3724881,9.7437547
domaine du bosc | 34310 montady,43.3213844,3.0943009
dissenchener strasse 55 | 03042 cottbus,51.76001935,14.366199504387911
"2 place du château, | 16200 jarnac",45.6786153,-0.1736118
am bach 18 | 33602 bielefeld,52.0191514,8.5312776
haller strasse 29 | 74564 crailsheim,49.1414106,10.057946307605494
daimlerstrasse 1g | 63303 dreieich,50.005779,8.6922213
in der wanne 1 | 31832 springe,52.21751045,9.552282984926654
burgtreswitzer strasse 11 | 92709 moosbach,49.5921946,12.4013625
breite strasse 32 | 47798 krefeld,51.3287672,6.561646
torfstelle 10 | 21217 seevetal,53.42312685,10.040480599999999
rheinuferstrasse 7-9 | 47829 krefeld,51.3681175,6.6622448
"hanauer landstrasse 129, | 60314 frankfurt/main",50.112026549999996,8.712952117154039
32 rue corbier | 51160 mareuil sur ay,49.0458393,4.0382669
am fohlengarten 10 | 54411 hermeskeil,49.66761915,6.969286992166669
grasweg 2 | 04178 leipzig,51.356161799999995,12.262413879346095
mendelssohngasse 9-13 | 1220 wien,48.2251587,16.4238927
hermannstrasse 16 | 20095 hamburg,53.5519668,9.9962763
am mühlköpfchen 3 | 67714 waldfischbach-burgalben,49.282610399999996,7.652791371381138
oststrasse 40 | 50189 elsdorf,50.94332885,6.577447635897435
3 rue de la mouhee | 85110 chantonnay,46.6793053,-1.0494627
hohenweg 24 | 78132 hornberg,48.216121599999994,8.22852023119854
feldstrasse 6 | 56235 ransbach-baumbach,50.46952135,7.732933772878323
hamburger strasse 14-20 | 25436 tornesch,53.6956551,9.7185994
hietzinger hauptstrasse 66/2 | 1130 wien,48.187458,16.2798127
rosenbergstrasse 6 | 9020 klagenfurt,46.6256689,14.328952299721163
waldeggstrasse 124 | 4060 leonding,48.28069965,14.279574766602641
hopscheider weg 46 | 42555 velbert,51.3665134,7.113273319910593
maschweg 13a | 29227 celle,52.5875889,10.0595981
gewerbegebiet waldstrasse 11 | 04552 borna,51.10712185,12.515622635778538
lindenallee 2 | 09306 rochlitz,51.0486019,12.8029973
bahnhofstrasse 14 | 98724 neuhaus,50.6847422,10.919508253589754
krumme g. 3 | 99189 walschleben,51.0674317,10.936502
leinestrasse 7a | 31008 elze,52.150725,9.7402643
hirthstrasse 10 | 24159 kiel,54.375821099999996,10.133389425141562
zitternberg 129 | 3571 gars,48.58641495,15.662075250000001
schaldinger strasse 63 | 94036 passau,48.5969183,13.3644777
christoph-krautheim-strasse 81 | 95100 selb,50.1883526,12.1277159
dammstrasse 7 | 64747 breuberg,49.83232175,9.039980005518427
charlottenburger allee 25 | 52068 aachen,50.786694,6.136803319330456
hochackerstrasse 14a | 34587 felsberg,51.1242131,9.433365056224659
am südbahnhof 9 | 15907 lübben,51.9296579,13.886819
hauptstrasse 78 | 25492 heist,53.6555342,9.6686527
bahnhofstrasse 11d | 02692 obergurig,51.1363973,14.408146182025316
stoverweg 3 | 24536 neumünster,54.0993727,9.9750576
aguntstrasse 5 | 9900 lienz,46.8263668,12.787701449999988
murnauer strasse 5 | 82362 weilheim,47.8362988,11.1428219
adolf-zschiedrich-strasse 10 | 01900 bretnig-hauswalde,51.1514415,14.060271700000001
untersberg 2 | 53819 neunkirchen-seelscheid,50.86831705,7.327041285698716
bettenhäuser strasse 24 | 34266 niestetal,51.314979750000006,9.544374965560639
zweigstrasse 10a | 82194 gröbenzell,48.1923063,11.3680012
dieselstrasse 1 | 98716 geschwenda,50.722197550000004,10.828591115565523
schleinufer 11 | 39104 magdeburg,52.1211731,11.6328224
borsteler strasse 41 | 31535 neustadt,52.586652400000006,9.383363702694751
hofsteigstrasse 39a | 6890 lustenau,47.4358815,9.6685417
hans-klöpfer-strasse 763 | 8970 schladming,47.398088650000005,13.699477649999995
7 avenue de l europe | 67300 schiltigheim,48.6110127,7.7139891
hauptstrasse 35 | 87757 kirchheim,48.1709593,10.4845154
alte lindenstrasse 8a | 48565 steinfurt,52.1250191,7.393118448722871
weiherleite 4 | 84066 mallersdorf-pfaffenberg,48.7814835,12.2493079
63 rue jeanne d albret | 17000 la rochelle,46.1592388,-1.1661898
6 boulevard joffre | 91490 milly la foret,48.4005967,2.467601
5 rue du chateau rouge | 74100 annemasse,46.1893879,6.235931385613549
277 avenue de l armagnac | 40120 roquefort,44.0310258,-0.3046533
place du four | 32110 nogaro,43.757354,-0.03388378760330617
heinrich-brauns-strasse 9-15 | 45355 essen,51.4730988,6.946723730351994
hoher weg 7a | 31174 schellerten,52.1738473,10.1315602
homburgstr. 8 | 37632 eschershausen,51.925541550000005,9.644358722380472
arkonastrasse 45 - 49 | 13189 berlin,52.5663502,13.4150386
6 rue isaac newton | 25000 besancon,47.212568,5.968701
weinbergstrasse 17a | 55299 nackenheim,49.91404395,8.340782281719653
fürstenrieder strasse 12 | 80687 münchen,48.1414462,11.5029318
marlowring 21 | 22525 hamburg,53.57322835,9.928851632624877
dorfstrasse 30 | 83088 kiefersfelden,47.61318955,12.186853850117608
pönitzer weg 15 | 04425 taucha,51.391868450000004,12.505053232175204
nürnberger strasse 13 | 93336 altmannstein,48.90353475,11.606351096801863
im kleigrund 6 | 26135 oldenburg,53.1077418,8.246473714858421
lychener strasse 16 | 10437 berlin,52.5420945,13.415957
blomberger strasse 143 | 32760 detmold,51.9333702,8.91313264216216
kronprinzenstrasse 158 | 44135 dortmund,51.5085249,7.488830175687703
pfaffenweg 46 | 53227 bonn,50.73879185,7.137621458676341
paul-schmook-strasse 62 | 66115 saarbrücken,49.2397423,6.9690729
nymphenburger strasse 39 | 80335 münchen,48.1483117,11.5513276
wesloer straße 112 | 23568 lübeck,53.88032245,10.777613890708153
eichenmühleweg 16-5 | 88048 friedrichshafen,47.6713896,9.41009965279348
opladener strasse 73 | 42699 solingen,51.13139555,7.008077230911331
harthorststrasse 9 | 45899 gelsenkirchen,51.53061395,7.021464061430834
markt 71 | 2770 gutenstein,47.87614235,15.900672796615229
karl-kuntz-weg 7 | 68163 mannheim,49.4747707,8.530081484891486
pfullendorfer strasse 61a | 99867 gotha,50.9574589,10.7131815
salzstrasse 1 | 6170 zirl,47.2665935,11.2246821
teufelsbreite 26 | 06779 raguhn,51.7095998,12.2753592
isselbacher strasse 9 | 65558 hirschberg,50.376978199999996,7.92173515629649
weserstrasse 6 | 64546 mörfelden-walldorf,50.01030525,8.574386050844149
kantstrasse 120 | 10625 berlin,52.5063428,13.3100409
route d'embreville | 80770 beauchamps,50.0202713,1.5125842
taxlberg 6 | 4641 steinhaus,48.1013806,14.013387311620981
simoniusstrasse 11 | 88239 wangen,47.68079745,9.84581810685893
6 boulevard franck | 13008 marseille,43.2470321,5.3774534
industriegelände zone c 10 | 6166 fulpmes,47.1370835,11.3413185
neershofer strasse 123 | 96450 coburg,50.268503499999994,11.042245967447917
saaläckerstrasse 2 | 63801 kleinostheim,49.9944504,9.0706672
plauberg 1 | 09557 flöha,50.8446881,13.0862403
annaberger strasse 397 | 09125 chemnitz,50.7867775,12.9260378
debyestrasse 110 | 52078 aachen,50.76294505,6.160849261373547
möhnestrasse 4 | 59755 arnsberg,51.4523557,7.9622961
tullner strasse 1 | 3425 langenlebarn,48.332417899999996,16.115281237411246
fahrstrasse 5 | 91054 erlangen,49.5969858,11.008412720800525
hinterhaus 10 | 37176 nörten-hardenberg,51.629383950000005,9.947351775747316
velberstrasse 10 | 30451 hannover,52.3727663,9.7062144
meilsener birkenweg 24 | 21244 buchholz,53.3227812,9.8441455
straßen 43 | 51429 bergisch gladbach,50.98383965,7.189833583652511
springeltwiete 9 | 20095 hamburg,53.54984195,10.003175522724318
fürfelder strasse 20 | 55585 hochstätten,49.76307435,7.832974037254248
hofstrasse 7 a | 18528 bergen,54.46578,13.3878026
industriestrasse 18 | 33829 borgholzhausen,52.0834087,8.27415835
leinenbrink 7 | 33824 werther,52.098779,8.451346851953119
mittelstrasse 22 | 31319 sehnde,52.313662,9.9657384
thiereckstrasse 2 | 80331 münchen,48.1380515,11.5742859
jägerndorfer strasse 1 | 87700 memmingen,47.9776749,10.1602712
wormersdorfer strasse 36 | 53340 meckenheim,50.6146581,7.0048118
kirchenweg 3a | 85604 zorneding,48.08421215,11.824592777219074
paul-roosen-strasse 19 | 22767 hamburg,53.5529771,9.9584607
siemensstrasse 6 | 88048 friedrichshafen,47.67825285,9.479776237965975
bertoldstrasse 48 | 79098 freiburg,47.9956909,7.8439367
3 place hotel de ville | 45410 artenay,48.0816572,1.8779009
breite strasse 5 | 21354 bleckede,53.29150905,10.731931103585419
mittelstrasse 55 | 33602 bielefeld,52.0142348,8.535612414262475
raiffeisenstrasse 10 | 77704 oberkirch,48.53349005,8.065921267592561
hauptstrasse 10 | 95706 schirnding,50.08095765,12.227361719018518
dr.-georg-schäfer-strasse 9a | 97762 hammelburg,50.1237924,9.8793363
thölauer str. 12 | 95615 marktredwitz,50.0077451,12.0815608
marktplatz 12 | 8562 mooskirchen,46.9840476,15.2826042
gartenweg 1 | 18334 dettmannsdorf,53.8044838,12.197321930008975
im bangert 8 | 69242 mühlhausen,49.25750855,8.75252899145789
bahnhofstrasse 27 | 55278 hahnheim,49.86009705,8.241606285619536
ludwig-erhard-strasse 8 | 56073 koblenz,50.35012315,7.395409244284357
suhrenkamp 71-77 | 22335 hamburg,53.6197387,10.0149041
wurlitzer strasse 6 | 32609 hüllhorst,52.2657184,8.6808558
messestrasse 132 | 88046 friedrichshafen,47.6745217,9.5072325
34 rue des tuileries | 69009 lyon,45.7717687,4.8022617
gorskistrasse 9 | 1230 wien,48.1432021,16.3562061
ottobrunner str. 45 | 82008 unterhaching,48.0606427,11.6307163
storchenwiese 8 | 49597 rieste,52.4829443,7.9848656
markt 16 | 24321 lütjenburg,54.292464,10.5890286
rommerskirchener strasse 21 | 50259 pulheim,50.9999942,6.7947778
lichtenauer strasse 9f | 06847 dessau-roßlau,51.8050401,12.1587594
randstrasse 3-5 | 22525 hamburg,53.584983199999996,9.9281953092352
promenadegasse 28 | 1170 wien,48.2303457,16.2932671
gartengasse 8 | 7000 eisenstadt,47.8305869,16.48090714850448
industriestrasse 4 | 77966 kappel-grafenhausen,48.2928893,7.737322844622781
schäftlarnstrasse 10 | 81371 münchen,48.1168948,11.5567795
spreeufer 3 | 10178 berlin,52.5160287,13.4058845
33 grande rue | 21220 morey st denis,47.194363,4.9654944
hintere strasse 39 | 32676 lügde,51.95668525,9.244685119551065
nürnberger strasse 7 | 91052 erlangen,49.593656100000004,11.004347314465651
ersheimer strasse 97 | 69434 hirschhorn,49.44720635,8.90801024450739
wiesenstrasse 28 | 30989 gehrden,52.29984605,9.564207929739759
lehninger strasse 3 | 75242 neuhausen,48.7914061,8.781009844186041
schwerinstrasse 23 | 40477 düsseldorf,51.2397527,6.7787735
brunker stieg 12 | 31061 alfeld,51.99720035,9.793736439944988
rheinstrasse 1b | 47475 kamp-lintfort,51.5006587,6.562019390351136
vor dem dreeser tor 3 | 53359 rheinbach,50.6266334,6.9466246
zadarstrasse 3 | 82256 fürstenfeldbruck,48.1786011,11.2287077
an der autobahn 32 | 28876 oyten,53.056474550000004,9.045892349999999
neuer platz 10 | 9020 klagenfurt,46.623532,14.3084514
kurt-fischer-strasse 23a | 22926 ahrensburg,53.6856841,10.2601555
missongasse 33 | 3500 krems an der donau,48.4092628,15.6123461
bornholzstrasse 5 | 59581 warstein,51.477624750000004,8.33135360529705
bayerhamerstrasse 10 | 5020 salzburg,47.8065806,13.0516029
schwanenmarkt 2 | 47647 kerken,51.4561877,6.375076365962441
südwestring 120 | 64807 dieburg,49.891410449999995,8.8280529
speicherhof 301 | 28217 bremen,53.0891097,8.7815629
märkische strasse 4 | 59494 soest,51.5653403,8.089591570129874
rintheimer str. 10 | 76131 karlsruhe,49.0108106,8.4245245
untere industriestrasse 51-57 | 57250 netphen,50.9084148,8.0683512
industriestrasse 13 | 91522 ansbach,49.293432249999995,10.611698662409466
rosenstrasse 3 | 74592 kirchberg,49.2207935,10.0089681
heidebrinker weg 1 | 18507 grimmen,54.1209042,13.049815653149837
industriestrasse 3 | 94559 niederwinkling,48.894293,12.8011954
mauthausener strasse 15 | 4221 steyregg,48.283892,14.3752618
flaßkamp 1 | 48565 steinfurt,52.1200274,7.3852286
bahnhofstrasse 21 | 03205 calau,51.7258302,13.9556005
bäderstrasse 17a | 56357 holzhausen,50.2153485,7.9111905
bühler seite 141 | 77815 bühl,48.6988803,8.1709363
schnepker strasse 32 | 28857 syke,52.9135632,8.8428776
bahnhofstrasse 81 | 53949 dahlem,50.41296225,6.550403613203978
ernst-giller-strasse 10 | 35039 marburg,50.819683600000005,8.772810429917818
möllenkampweg 37 | 46499 hamminkeln,51.73985485,6.503566750891315
sankt georgener hauptstrasse 24 | 7000 eisenstadt,47.85377735,16.550664859896365
weißbacher strasse 23 | 09439 amtsberg,50.74621765,12.991764699999997
j.-e.-v.-seidel-strasse 23 | 92237 sulzbach-rosenberg,49.5080989,11.7375679
conradstrasse 34 | 01097 dresden,51.0726405,13.738312430862273
am dachsberg 26 | 85614 kirchseeon,48.0680987,11.88980354682338
karl-marx-strasse 20d | 16356 ahrensfelde,52.602974,13.532815469037432
römerstrasse 9 | 61169 friedberg,50.30425395,8.7913848275427
kochhannstrasse 13 | 10249 berlin,52.5246109,13.4504871
heidenloh 53 | 32107 bad salzuflen,52.07913635,8.685448891142045
bräuhausstrasse 34 | 93437 furth im wald,49.305390599999996,12.84547819185967
wendling 15 | 83737 irschenberg,47.8283528,11.9022041
32 place de l'eglise | 69530 orlienas,45.6589678,4.7187853
zum kornfeld 25 | 99098 erfurt,51.0031664,11.1006219
bärenholz 10 | 4170 haslach an der mühl,48.59218725,14.039631606803901
gablonzerstrasse 89 | 4550 kremsmünster,48.042177800000005,14.116253492251465
sankt georgener hauptstrasse 16 | 7000 eisenstadt,47.85440635,16.550455992231146
schefflerweg 7 | 22605 hamburg,53.549083249999995,9.899953339659785
holzstrasse 10 | 31556 wölpinghausen,52.4194662,9.264958257695168
rosendornberggasse 15 | 2372 gießhübl,48.09937185,16.24915086081024
funkenberg 7a | 24568 kaltenkirchen,53.836310600000004,9.95545525006483
platz 24 | 6870 bezau,47.3859255,9.901569
am kreishaus 4 | 65719 hofheim,50.079709,8.446785339001007
hauptstrasse 22 | 2243 matzen,48.4024955,16.694310982827606
döllinger strasse 26 | 04928 plessa,51.4672042,13.612237326338953
upstedter strasse 29 | 31167 bockenem,52.0377171,10.081271
grupellostrasse 20 | 41469 neuss,51.157027600000006,6.7350427703944264
hauptstrasse 12 | 25578 neuenbrook,53.86032615,9.532764303515226
weidenbaumsweg 91a | 21035 hamburg,53.484594,10.2031881
borgwardring 15 | 26802 moormerland,53.3102515,7.458862126881241
119 rue principale | 67310 balbronn,48.5829981,7.4351518
48 rue beaurepaire | 49400 saumur,47.2609427,-0.0834613
40 rue des fins bois | 17770 aumagne,45.8741903,-0.4037894
9 impasse des chais 16440 sireuil | 16440 sireuil,45.6178895,0.0339584
77 chemin du quinquis | ergué armel | 29000 quimper,47.9808832,-4.060235
route de carpentras | 84150 jonquieres,44.1073645,4.9174416
16120 malaville,45.54969680000001,-0.09864230310835569
44 rue de besancon | 25300 pontarlier,46.9082299,6.3496619
41 avenue jean jaurès | 46200 souillac,44.8991652,1.471259
49 rue des lavaux | 25300 pontarlier,46.906058849999994,6.364433095711679
dorfstrasse 34 | 25566 lägerdorf,53.8827234,9.574520699999994
theodor-heuss-strasse 32 | 75397 simmozheim,48.755413,8.810004910755577
mittlere strasse 2 | 71254 ditzingen,48.8263283,9.064284
langgasse 33 | 97334 nordheim,49.8583627,10.1819394
chiemgaustrasse 60 | 81549 münchen,48.1055798,11.593872988850347
gutenbergstrasse 13 | 67549 worms,49.6321728,8.35481869633211
zehdenicker strasse 22 | 10119 berlin,52.5304353,13.4056219
"1,rue clos de la ville | 56130 ferel",47.5143679,-2.3032522
schützallee 30 | 14169 berlin,52.441803300000004,13.260778865224719
steindamm 44 | 28719 bremen,53.1601343,8.7069027
neukirchener weg 8a | 24989 dollerup,54.7818812,9.6754769
3 route de chagny | 21190 chassagne montrachet,46.925997,4.7396483
grande rue | 71640 mercurey,46.8381231,4.7110717
6 route nationale | 21700 vosne romanee,47.15405,4.95863
route de corneilla | 66170 millas,42.699544,2.6977971
des gabloteaux | 16130 juillac le coq,45.5771336,-0.2398169
226 route de laglorieuse | 40090 bougue,43.8861477,-0.3942666
domaine d'ognoas | 40190 arthez d'armagnac,43.9022129,-0.2700247
route de gruissan plage | 11100 narbonne,43.1024921,3.0914763
le croux | 16130 juillac le coq,45.5827822,-0.2744102
victot pontfol | 14430 victot pontfol,49.1649376,0.0042792
rue des vercots | 21420 aloxe corton,47.0639969,4.8593391
15 rue du haut perron | 41140 thesee,47.3297818,1.3161366
"8, avenue louis pasteur | 84230 chateauneuf-du-pape",44.0575102,4.8349576
la roche aubry | 49380 thouarcé,47.2488079,-0.5204076
pied girod | 84150 jonquieres,44.1463502,4.8940837
467 avenue de la gare | 34480 magalas,43.4704941,3.2226378
1 rue des caillis | 37420 savigny en véron,47.2087611,0.1293055
2 rue sainte marguerite | 67680 epfig,48.3541686,7.4779848
uby | 32150 cazaubon,43.9256847,-0.027276
1 avenue de sérignan | 34500 béziers,43.3377589,3.206868
29 rue saussure | 75017 paris,48.8843453,2.3159672
dürnstein 107 | 3601 dürnstein,48.3873976,15.54093902827869
hauptstrasse 53 | 65347 eltville,50.0133823,8.0574344
prymstrasse 3 | 97070 würzburg,49.7992745,9.9411604
steinhauser weg 11 | 73434 aalen,48.8723152,10.0358302
schulstrasse 47 | 65795 hattersheim,50.064276199999995,8.480796749999993
ludwig-bieringer-platz 1 | 5071 wals,47.794586249999995,12.986533908828786
salzer strasse 7 | 39218 schönebeck,52.018784350000004,11.736423278896766
oberkemmerich 2a | 51688 wipperfürth,51.076159,7.4201808
auf drei eichen 52 | 66571 eppelborn,49.40356895,6.97675265
auf dem brümmer 20 | 44149 dortmund,51.510184499999994,7.403475506014859
dürener strasse 152 | 50931 köln,50.930517699999996,6.916172577810729
am schloßpark 63 | 69488 birkenau,49.5715303,8.704057577333334
ewald-görshop-strasse 17 | 44149 dortmund,51.48949555,7.384049772388732
ziegeleistrasse 16 | 91301 forchheim,49.71579135,11.08494565
am eselsgraben 2 | 97711 maßbach,50.2074416,10.2390159
1 rue du fer cheval | 66000 perpignan,42.719536149999996,2.850799671374626
friedrich-koenig-strasse 35 | 55129 mainz,49.96558455,8.268151150000001
aachener strasse 1377 | 50859 köln,50.938346550000006,6.822100790246377
währinger strasse 145 | 1180 wien,48.2281059,16.3358147
kellerberg 6 | 7000 eisenstadt,47.858165299999996,16.556235146044983
am heiligen haus 2 | 66501 großbundenbach,49.3073335,7.426033265160354
am waldesrand 2-6 | 73642 welzheim,48.8686565,9.6369952
birkenallee 3 | 16837 zempow,53.2117725,12.7303321
hugo-herrmann-strasse 22 | 72766 reutlingen,48.502453,9.23059855
lannerstrasse 20 | 1190 wien,48.2360906,16.3448639
aue 182 | 06449 aschersleben,51.7503613,11.5349176
südtirolerstrasse 4 | 8750 judenburg,47.16877075,14.680131600598742
rebenstrasse 21 | 71384 weinstadt,48.82001755,9.391598449434571
zur grotte 3 | 82288 kottgeisering,48.1173377,11.1262836
poststrasse 14 | 59174 kamen,51.58751245,7.66439594769828
oberheiden 1d | 53804 much,50.91956675,7.38204775064554
27 bd marcel sembat | 69200 venissieux,45.71737,4.8843984
industriestrasse 6 | 49577 ankum,52.5407657,7.8849985
murber steige 26 | 72160 horb-ahldorf,48.44644125,8.739287587983426
heinrich-rau-strasse 14a | 16816 neuruppin,52.9136497,12.7933436
röntgenstrasse 26 | 42477 radevormwald,51.19944075,7.382895072933785
mengstrasse 34-36 | 23552 lübeck,53.8686337,10.6829059
rosenweiherweg 20 | 53332 bornheim,50.799365699999996,6.947938000000006
schmiedeweg 3 | 57399 kirchhundem,51.0845477,8.1225405
schloßberg 108 | 8463 leutschach,46.6319781,15.504040428820375
koogstraat 6 | 25870 norderfriedrichskoog,54.4012814,8.900603699999998
glasewaldtstrasse 24 | 01277 dresden,51.045151849999996,13.802059274727887
nikolaus-august-otto-strasse 5 | 53919 weilerswist,50.7554406,6.851472299999999
mauergasse 9 | 91207 lauf,49.5118988,11.2798135
brandauer strasse 4 | 09526 olbernhau,50.6564774,13.3369384
schnelldorf 64 | 4975 suben,48.4192763,13.4374586
landgasse 20 | 78479 reichenau,47.6966461,9.069989
verkehrshof 9 | 14478 potsdam,52.3560145,13.11442618860213
eiderstrasse 51 | 24943 flensburg,54.800042250000004,9.464728348461925
dorfstrasse 35 | 3382 loosdorf,48.2121487,15.3913395
prämienstrasse 7 | 52477 alsdorf,50.8698904,6.1379587
gärtnerstrasse 21f | 22880 wedel,53.58723985,9.696297250000002
hamerkampstrasse 8 | 32278 kirchlengern,52.229664400000004,8.627999816975503
leonfeldner strasse 328 | 4040 linz,48.3547772,14.29125074492424
14 avenue de l'opéra | 75001 paris,48.865292,2.3348229
peter-henlein-strasse 14 | 50389 wesseling,50.833404099999996,6.953430968517259
höveler ring 20-22 | 49413 dinklage,52.6758104,8.121111
cuxhavener str. 42-44 | 28217 bremen,53.1025756,8.7695238
grinzinger strasse 10 | 1190 wien,48.2537285,16.3467603
cuxhavener str. 42/44 | 28217 bremen,53.1025756,8.7695238
bahnhofstrasse 53 | 39249 gnadau,51.9794464,11.7810222
am markt 5 | 91126 kammerstein,49.2956018,10.9753421
hafenstrasse 30 | 21481 lauenburg,53.372841550000004,10.572669598119646
friedensstrasse 6 | 04849 bad düben,51.58990415,12.586431837736885
am kleinwald 46 | 76863 herxheim,49.1382701,8.2307714
birkenstrasse 1 | 92648 vohenstrauß,49.635858850000005,12.332342349999994
schwanenstrasse 29 | 47051 duisburg,51.4351929,6.7591080981376965
hohenbudberger str. 10 | 47829 krefeld,51.3585305,6.6500009
rischerstrasse 4 | 69123 heidelberg,49.4304128,8.63938811512605
schindbergstrasse 30 | 97702 münnerstadt,50.2429488,10.185864033045597
theodor-heuss-strasse 31 | 04435 schkeuditz,51.3990754,12.2285808
motte bo | 62440 harnes,50.46483975,2.9145529766917866
bergener ring 65-67 | 01458 ottendorf-okrilla,51.180964,13.8435615
dr.-johann-stark-strasse 7 | 92637 weiden,49.692303550000005,12.13685198504893
hildener strasse 109 | 40597 düsseldorf,51.1611969,6.8897173
kieshecker weg 240 | 40468 düsseldorf,51.28059305,6.777731144743887
ronsdorfer strasse 58 | 40233 düsseldorf,51.220693999999995,6.822589737231417
hohenzollernring 18 | 22763 hamburg,53.547737549999994,9.917931649026709
mosbacher weg 24 | 91555 feuchtwangen,49.1667196,10.3255025
kolbergerstr. 19 | 40599 düsseldorf,51.17779045,6.866761557779909
hinzistobler strasse 10 | 88212 ravensburg,47.7696717,9.622595796636825
oberwiesenweg 19 | 73734 esslingen,48.71429045,9.328751203744712
zur landwehr 2 | 33824 werther,52.098355850000004,8.4532231950561
choriner str. 65 | 10119 berlin,52.5341127,13.4078634
burbacher strasse 6 | 50354 hürth,50.8704246,6.8616969
13 imp labarthe | 31150 bruguieres,43.7185895,1.4151408838922357
nikolaus-otto-strasse 8-10 | 24536 neumünster,54.1168196,9.9997394
robert-bosch-strasse 4 | 84539 ampfing,48.2506046,12.4085374
august-mohl-str. 38 | 95030 hof,50.3109256,11.9034159
im farchet 11 | 83646 bad tölz,47.7744869,11.5481184
theodor-heuss-strasse 11 | 26209 hatten,53.0569286,8.240321483350847
am lehmberg 11 | 58507 lüdenscheid,51.227003800000006,7.638537307762271
grazerstrasse 71 | 8522 groß st. florian,46.8299712,15.337934297216265
schäferei 7 | 96117 memmelsdorf,49.93311625,10.957443053848728
frankfurter strasse 93 | 65779 kelkheim,50.12980435,8.45617375
kornblumenweg 12 | 89129 langenau,48.501947200000004,10.108359722215777
freesenberg 7 | 24161 altenholz,54.410893200000004,10.124983062122293
4 route de colmar | 68230 turckheim,48.0859987,7.2839694
wassergasse 18 | 3324 euratsfeld,48.0831824,14.930318
waschleithner strasse 12 | 09481 elterlein,50.5572119,12.860971638298691
spitzsteinweg 3a | 83026 rosenheim,47.8230941,12.112515433842237
redder 2 | 22941 hammoor,53.717603249999996,10.332835072869962
580 chemin du mont gros | 06610 la gaude,43.7225064,7.1664682
lise-meitner-strasse 5 | 24145 kiel,54.28022655,10.15046862253253
lindenstrasse 11 | 37355 niederorschel,51.3802683,10.4216492
coburger strasse 2 | 96253 untersiemau,50.194445650000006,10.973074942408374
